infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;name;1.694
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;surname;1.695
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;birthyear;0.224
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;birthplace;1.083
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;position;0.038
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;team;2.52
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;city;2.835
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;stadium;0.0
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;season;0.193
dk;incremental;True;-1;30;OccurAttrFeaturizer;stadium;manager;1.53
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;name;3.49
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;surname;3.422
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;birthyear;0.382
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;birthplace;-0.0
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;position;0.026
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;team;0.258
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;city;0.19
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;stadium;0.2
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;season;0.029
dk;incremental;True;-1;31;OccurAttrFeaturizer;birthplace;manager;0.325
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;name;1.867
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;surname;1.855
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;birthyear;0.224
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;birthplace;1.13
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;position;0.009
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;city;2.278
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;stadium;2.307
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;season;0.655
dk;incremental;True;-1;32;OccurAttrFeaturizer;team;manager;3.223
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;name;1.623
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;surname;1.612
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;birthyear;0.198
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;birthplace;1.218
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;position;0.085
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;team;2.465
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;city;0.0
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;stadium;2.842
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;season;0.256
dk;incremental;True;-1;33;OccurAttrFeaturizer;city;manager;1.68
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;surname;1.298
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;33;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;name;1.947
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;surname;1.941
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;birthyear;0.104
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;birthplace;0.642
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;team;1.091
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;city;0.627
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;stadium;0.432
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;season;-0.092
dk;incremental;True;-1;34;OccurAttrFeaturizer;position;manager;0.987
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;surname;1.298
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;34;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;name;1.867
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;surname;1.855
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;birthyear;0.224
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;birthplace;1.13
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;position;0.009
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;city;2.278
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;stadium;2.307
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;season;0.655
dk;incremental;True;-1;34;OccurAttrFeaturizer;team;manager;3.223
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;name;1.623
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;surname;1.612
